cycle,entity_type,entity_id,entity_name,entity_subtype,party_label,party_score_dem,party_score_rep,lean_dem_amt,lean_rep_amt,mixed_amt,unknown_amt,lean_measure_total,coverage_total,coverage_ratio,classification_method,classification_source,scope
2026,committee,C00828608,HARDWORKING AMERICANS INC.,O,R,0.0,1.0,0,1449954,0.0,0.0,1449954,1449954,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00077321,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,Q,Mixed,0.36385709330558447,0.6361429066944155,524500,917000,0.0,0.0,1441500,1441500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00027466,NRSC,Y,R,0.0,1.0,0,1426000,0.0,0.0,1426000,1426000,1.0,filed_committee_party,party_field,all_committees
2026,committee,C00011114,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,Q,D,1.0,0.0,1417500,7500,0.0,0.0,1425000,1425000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00004275,AMERICAN BANKERS ASSOCIATION PAC (BANKPAC),Q,Mixed,0.3738120380147835,0.6261879619852164,531000,889500,0.0,0.0,1420500,1420500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00908707,BDA PAC,V,D,1.0,0.0,1297768,0,0.0,0.0,1297768,1297768,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00571703,SLF PAC,O,R,0.0,1.0,0,1290419,0.0,0.0,1290419,1290419,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00096156,HONEYWELL INTERNATIONAL POLITICAL ACTION COMMITTEE,Q,Mixed,0.42896174863387976,0.5710382513661203,549500,731500,0.0,0.0,1281000,1281000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00110338,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,Q,Mixed,0.5759368836291914,0.4240631163708086,730000,537500,0.0,0.0,1267500,1267500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00418897,VOTEVETS,Q,D,1.0,0.0,1236808,0,0.0,0.0,1236808,1236808,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00039578,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,Q,Mixed,0.43,0.5700000000000001,516000,684000,0.0,0.0,1200000,1200000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00007542,"INTERNATIONAL ASSOCIATION OF SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS POLITICAL ACTION LEAGUE",Q,D,1.0,0.0,1156800,26500,0.0,0.0,1183300,1183300,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),Q,Mixed,0.3593498687886227,0.6406501312113773,424500,756800,0.0,0.0,1181300,1181300,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00144766,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,Mixed,0.44993553932101416,0.5500644606789858,523500,640000,0.0,0.0,1163500,1163500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00878264,CONSERVATIVE FUTURE FUND,O,R,0.0,1.0,0,1154855,0.0,0.0,1154855,1154855,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00024521,AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC),Q,D,1.0,0.0,1125000,26500,0.0,0.0,1151500,1151500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00284885,THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,Q,Mixed,0.41648495420846054,0.5835150457915395,477500,669000,0.0,0.0,1146500,1146500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00007880,"AMERICA'S CREDIT UNIONS PAC OF CREDIT UNION NATIONAL ASSOCIATION, INC.",Q,Mixed,0.5072210065645514,0.4927789934354486,579500,563000,0.0,0.0,1142500,1142500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00002469,MACHINISTS NON PARTISAN POLITICAL LEAGUE OF THE INTERNATIONAL ASSOCIATION OF MACHINISTS & AEROSPACE WORKERS,Q,D,1.0,0.0,1090000,40000,0.0,0.0,1130000,1130000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00922955,NORTHWOODS FUTURE PAC,O,R,0.0,1.0,0,1084172,0.0,0.0,1084172,1084172,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00495028,HMP,W,D,1.0,0.0,1080304,0,0.0,0.0,1080304,1080304,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00227744,ERNST & YOUNG POLITICAL ACTION COMMITTEE,Q,Mixed,0.4617550445800094,0.5382449554199906,492000,573500,0.0,0.0,1065500,1065500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00002972,NATIONAL RURAL ELECTRIC COOPERATIVE ASSOCIATION AMERICA'S ELECTRIC COOPERATIVES PAC,Q,Mixed,0.3805893250136299,0.6194106749863701,399999,651000,0.0,0.0,1050999,1050999,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00813089,"FIGHT TO WIN AMERICA, INC.",O,Mixed,0.49196036860555425,0.5080396313944457,515603,532455,0.0,0.0,1048058,1048058,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00106146,AMERICAN HOSPITAL ASSOCIATION PAC,Q,Mixed,0.4745269286754003,0.5254730713245996,489000,541500,0.0,0.0,1030500,1030500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00918227,KENTUCKY FIRST PAC,O,R,0.0,1.0,0,1006986,0.0,0.0,1006986,1006986,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00028860,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION",Q,D,1.0,0.0,1002500,0,0.0,0.0,1002500,1002500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00771246,JOHNSON LEADERSHIP FUND,N,R,0.0,1.0,0,1000000,0.0,0.0,1000000,1000000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00035451,AIR LINE PILOTS ASSOCIATION PAC,Q,Mixed,0.662892434379825,0.33710756562017496,644000,327500,0.0,0.0,971500,971500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00931774,ARTICLE ONE PAC,V,D,1.0,0.0,950000,0,0.0,0.0,950000,950000,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00797670,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE POLITICAL ACTION COMMITTEE,Q,Mixed,0.37113547450850365,0.6288645254914964,344747,584151,0.0,0.0,928898,928898,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00022343,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",Q,R,0.0,1.0,200500,720500,0.0,0.0,921000,921000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00426775,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,Q,Mixed,0.49184782608695654,0.5081521739130435,452500,467500,0.0,0.0,920000,920000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00027342,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE,Q,D,1.0,0.0,853800,46000,0.0,0.0,899800,899800,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00448696,SENATE CONSERVATIVES FUND,Q,R,0.0,1.0,0,893114,0.0,0.0,893114,893114,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00238725,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION PAC,Q,Mixed,0.5893965031020869,0.4106034968979131,522500,364000,0.0,0.0,886500,886500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00088591,EMPLOYEES OF NORTHROP GRUMMAN CORPORATION PAC,Q,Mixed,0.4095292115711855,0.5904707884288145,361000,520500,0.0,0.0,881500,881500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00142711,THE BOEING COMPANY PAC,Q,Mixed,0.31575898030127464,0.6842410196987254,272500,590500,0.0,0.0,863000,863000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00211318,DELOITTE POLITICAL ACTION COMMITTEE,Q,Mixed,0.5067369654364382,0.4932630345635618,432500,421000,0.0,0.0,853500,853500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00876391,THE IMPACT FUND,V,D,1.0,0.0,685877,158621,0.0,0.0,844498,844498,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00078451,GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GENERAL DYNAMICS EMPLOYEE PAC),Q,Mixed,0.36689314391599753,0.6331068560840025,297000,512500,0.0,0.0,809500,809500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00024968,AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE,Q,Mixed,0.3817360638495329,0.6182639361504672,308500,499650,0.0,0.0,808150,808150,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00467431,THE EYE OF THE TIGER POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,0,801000,0.0,0.0,801000,801000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00639229,AMERICAN REVIVAL PAC,Q,R,0.0,1.0,0,800000,0.0,0.0,800000,800000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00899419,"PATRIOTIC FUND, INC.",O,R,0.0,1.0,0,797954,0.0,0.0,797954,797954,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00093054,WALMART INC. PAC FOR RESPONSIBLE GOVERNMENT,Q,Mixed,0.44612476370510395,0.553875236294896,354000,439500,0.0,0.0,793500,793500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00029447,INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC,Q,D,1.0,0.0,580000,213000,0.0,0.0,793000,793000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00197228,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)",Q,Mixed,0.45212428662016485,0.5478757133798351,356500,432000,0.0,0.0,788500,788500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00040998,NATIONAL AUTOMOBILE DEALERS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,196000,590000,0.0,0.0,786000,786000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00606962,WORKING FAMILIES PARTY PAC,W,D,1.0,0.0,785376,0,0.0,0.0,785376,785376,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00001016,CARPENTERS LEGISLATIVE IMPROVEMENT COMMITTEE UNITED BROTHERHOOD OF CARPENTERS AND JOINERS,Q,D,1.0,0.0,710000,75000,0.0,0.0,785000,785000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00303024,LOCKHEED MARTIN CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,Q,Mixed,0.3746011486917677,0.6253988513082323,293500,490000,0.0,0.0,783500,783500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00830042,AMERICAN LIBERTY FOUNDATION,V,R,0.0,1.0,0,764443,0.0,0.0,764443,764443,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00130773,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),Q,Mixed,0.5085078534031413,0.4914921465968587,388500,375500,0.0,0.0,764000,764000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00267849,ALLIED PILOTS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,Mixed,0.5160445317616241,0.4839554682383759,394000,369500,0.0,0.0,763500,763500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00924282,VETERANS DUTY FUND,O,R,0.0,1.0,0,749780,0.0,0.0,749780,749780,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00513176,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,Q,D,1.0,0.0,749256,0,0.0,0.0,749256,749256,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00000901,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),Q,R,0.0,1.0,141500,600500,0.0,0.0,742000,742000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,Q,Mixed,0.43872714962762355,0.5612728503723765,324000,414500,0.0,0.0,738500,738500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00886614,YOUR COMMUNITY PAC,O,D,1.0,0.0,737999,0,0.0,0.0,737999,737999,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00064766,"UNITED PARCEL SERVICE, INC. PAC (UPSPAC)",Q,Mixed,0.3781569965870307,0.6218430034129693,277000,455500,0.0,0.0,732500,732500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00107235,PRICEWATERHOUSECOOPERS POLITICAL ACTION COMMITTEE I,Q,Mixed,0.3947909527073338,0.6052090472926662,288000,441500,0.0,0.0,729500,729500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00236489,"KOCH, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)",Q,R,0.0,1.0,0,726000,0.0,0.0,726000,726000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00012245,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),Q,Mixed,0.5096685082872928,0.4903314917127072,369000,355000,0.0,0.0,724000,724000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00843110,LEADERS WE DESERVE,W,D,1.0,0.0,722677,0,0.0,0.0,722677,722677,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00034157,AFLAC POLITICAL ACTION COMMITTEE (AFLAC PAC),Q,Mixed,0.5292479108635098,0.47075208913649025,380000,338000,0.0,0.0,718000,718000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00035006,CHEVRON EMPLOYEES POLITICAL ACTION COMMITTEE - CHEVRON CORPORATION,Q,R,0.0,1.0,50500,648000,0.0,0.0,698500,698500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00097568,EMPLOYEES OF RTX CORPORATION POLITICAL ACTION COMMITTEE,Q,Mixed,0.44667143879742305,0.5533285612025769,312000,386500,0.0,0.0,698500,698500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00004812,MORTGAGE BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE (MORPAC),Q,Mixed,0.35888252148997135,0.6411174785100286,250500,447500,0.0,0.0,698000,698000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00922187,FIGHTING FOR TEXAS,O,R,0.0,1.0,0,690000,0.0,0.0,690000,690000,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00728667,AMERICA ONE,O,R,0.0,1.0,0,678300,0.0,0.0,678300,678300,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00932723,AMERICAN PRIORITIES (AP),O,D,1.0,0.0,659964,0,0.0,0.0,659964,659964,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00023028,NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON,Q,Mixed,0.3674096848578017,0.6325903151421983,239000,411500,0.0,0.0,650500,650500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00193631,THE FARM CREDIT COUNCIL POLITICAL ACTION COMMITTEE,Q,R,0.0,1.0,178500,470700,0.0,0.0,649200,649200,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00248716,COMCAST CORPORATION & NBCUNIVERSAL POLITICAL ACTION COMMITTEE - FEDERAL,Q,Mixed,0.4698142414860681,0.5301857585139319,303500,342500,0.0,0.0,646000,646000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00113241,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,Q,Mixed,0.3348873348873349,0.6651126651126651,215500,428000,0.0,0.0,643500,643500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00633248,314 ACTION FUND,W,D,1.0,0.0,643307,0,0.0,0.0,643307,643307,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00411116,SPACE EXPLORATION TECHNOLOGIES CORP. PAC,Q,R,0.0,1.0,35000,607500,0.0,0.0,642500,642500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00113811,NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION POLITICAL ACTION COMMITTEE,Q,Mixed,0.3861154446177847,0.6138845553822153,247500,393500,0.0,0.0,641000,641000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00147173,"WINE AND SPIRITS WHOLESALERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE",Q,Mixed,0.37651314135250746,0.6234868586474925,241084,399223,0.0,0.0,640307,640307,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00568444,CENTER FORWARD COMMITTEE,O,D,1.0,0.0,629749,0,0.0,0.0,629749,629749,1.0,candidate_facing_committee_activity,ie_spending,all_committees
2026,committee,C00255752,AMERICAN SOCIETY OF ANESTHESIOLOGISTS POLITICAL ACTION COMMITTEE (ASA PAC),Q,Mixed,0.4206730769230769,0.5793269230769231,262500,361500,0.0,0.0,624000,624000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00574970,FAIR SHOT PAC,Q,D,1.0,0.0,615500,0,0.0,0.0,615500,615500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00477653,COX ENTERPRISES PAC (COXPAC) INC.,Q,Mixed,0.4714983713355049,0.5285016286644951,289500,324500,0.0,0.0,614000,614000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00005249,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,Q,Mixed,0.3892068683565004,0.6107931316434996,238000,373500,0.0,0.0,611500,611500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00001198,AMERICAN HOTEL AND LODGING ASSOCIATION POLITICAL ACTION COMMITTEE ('HOTELPAC'),W,Mixed,0.4091286307053942,0.5908713692946058,246500,356000,0.0,0.0,602500,602500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00186288,"VERIZON COMMUNICATIONS, INC. POLITICAL ACTION COMMITTEE (VERIZON PAC)",Q,Mixed,0.46166666666666667,0.5383333333333333,277000,323000,0.0,0.0,600000,600000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00428623,GOOGLE LLC NETPAC,Q,Mixed,0.43040737810035745,0.5695926218996425,252384,334000,0.0,0.0,586384,586384,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00563726,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,Q,R,0.0,1.0,0,585000,0.0,0.0,585000,585000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00542365,"TOYOTA MOTOR NORTH AMERICA, INC POLITICAL ACTION COMMITTEE (TOYOTA/LEXUS PAC)",Q,Mixed,0.41337907375643224,0.5866209262435678,241000,342000,0.0,0.0,583000,583000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00029504,ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS,Q,Mixed,0.6793431287813311,0.3206568712186689,393000,185500,0.0,0.0,578500,578500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00570226,SEAL PAC SUPPORTING ELECTING AMERICAN LEADERS PAC,Q,R,0.0,1.0,0,577000,0.0,0.0,577000,577000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),Q,D,1.0,0.0,569258,0,0.0,0.0,569258,569258,1.0,candidate_facing_committee_activity,24k_contributions+ie_spending,all_committees
2026,committee,C00100321,"L3HARRIS TECHNOLOGIES, INC. PAC",Q,Mixed,0.4942630185348632,0.5057369814651368,280000,286500,0.0,0.0,566500,566500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00109017,AT&T INC. EMPLOYEE FEDERAL POLITICAL ACTION COMMITTEE (AT&T EMPLOYEE FEDERAL PAC),Q,Mixed,0.44464609800362975,0.5553539019963702,245000,306000,0.0,0.0,551000,551000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00749481,RAPTOR PAC,Q,R,0.0,1.0,0,543500,0.0,0.0,543500,543500,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00369751,"DELL TECHNOLOGIES, INC. POLITICAL ACTION COMMITTEE",Q,Mixed,0.4929136756856249,0.5070863243143751,267800,275500,0.0,0.0,543300,543300,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00089458,"NATIONAL STONE, SAND & GRAVEL ASSOCIATION ROCKPAC",Q,R,0.0,1.0,132500,404500,0.0,0.0,537000,537000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
2026,committee,C00028787,NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC),Q,R,0.0,1.0,44500,488500,0.0,0.0,533000,533000,1.0,candidate_facing_committee_activity,24k_contributions,all_committees
