cycle,entity_type,entity_id,entity_name,entity_subtype,party_label,party_score_dem,party_score_rep,lean_dem_amt,lean_rep_amt,mixed_amt,unknown_amt,lean_measure_total,coverage_total,coverage_ratio,classification_method,classification_source,scope
2024,committee,C00874990,HENSEL FOR CONGRESS,H,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00876607,HER ROYAL MAJESTY ZILLIONAIRE EMPRESS DANIELLE HUSSER BERHANE,,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00634212,HER TIME PAC,V,D,1.0,0.0,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00859496,HERB CONAWAY FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00733196,HERB ROBINSON FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00811398,HERBERT EZEKIEL SMYTH,P,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00672634,HERBERT LEE MD FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C90013525,HERITAGE ACTION FOR AMERICA,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00736975,HERN VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00818369,"HERNANDEZ FOR CONGRESS, INC.",H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00567735,HERNANDEZ VIVONI INC,H,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00832923,HERO HISHAM,S,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00709741,HERO'S OF AMERICA ACTION COMMITTEE,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00727537,HEROES ELECTING RATIONAL OFFICIALS,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00843656,HEROES FOR DEMOCRACY,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00756643,HEROES PAC INC.,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00647701,"HEROES UNITED PAC, DBA VOLUNTEER FIREFIGHTERS ASSOCIATION, DBA ASSOCIATION OF POLICE & FIRST RESPONDERS",O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C90023003,"HERR, STEVEN",I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00821371,HERSCHEL WALKER FOR GEORGIA VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00844480,HERTEL FOR MICHIGAN,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00860247,HERTEL VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00660647,HERZ FOR PRESIDENT,P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00466334,HF RESPONSIBILITY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00857664,HGS POLITICAL ACTION COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00700682,HIBBITTS FOR THE HOUSE,H,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00733642,HICHAM AMMI,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00698258,HICKENLOOPER 2020,P,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00744599,HICKENLOOPER VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00716654,HICKMAN FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00832915,HICKMAN FOR VIRGINIA,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00870287,HICKS FOR MISSOURI,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00827121,HIDALGO COUNTY DEMOCRATIC PARTY EXECUTIVE COMMITTEE,X,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00721738,HIDALGO FOR CONGRESS 2020,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00776708,HIGGINS VICTORY COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00862581,HIGHER GROUND PAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00801928,HIGHER GROUND PAC INC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00819920,HIGHER HEIGHTS FOR AFRICA PAC,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00688200,HIGHER HEIGHTS POLITICAL FUND,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00871632,"HIGHLANDER DEFENSE LOGISTICS, LLC POLITICAL ACTION COMMITTEE (HDL PAC)",N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00669119,HIGHPOINT GLOBAL LLC CITIZEN EXPERIENCE FUND;  ACRONYM:  HIGHPOINT CITIZEN EXPERIENCE FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00578138,HILI DIRECTO FOR ARTURO,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00844985,HILL HARPER FOR MICHIGAN,S,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00431643,HILLSBOROUGH COUNTY REPUBLICAN EXECUTIVE COMMITTEE,Y,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00812859,HIMA FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00891523,HINDUS AGAINST HATERS,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00890236,HINDUS FOR AMERICA FIRST (HFAF PAC),N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00878926,HIP HOP FOR AMERICA,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00682930,HIP HOP SUPER PAC,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00816215,HIRONO TOKUDA VICTORY,S,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00846709,HIRSH SINGH FOR PRESIDENT,P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00449009,HISPANIC LEADERSHIP FUND POLITICAL ACTION COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00787325,HISPANIC REPUBLICANS OF TEXAS,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00509802,HISPANIC VOTE POLITICAL ACTION COMMITTEE,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00795013,HITCHNER NJ,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00787689,HOCKSTEDLER FOR U.S. SENATE,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C90018680,"HODGKINS, JOSEF VERNON",I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00733691,HODLPAC,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00641225,HOEVEN VICTORY COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C90019498,"HOFFMAN, REID",I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00798223,HOGAN FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00869016,HOGAN FOR MARYLAND INC.,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00869024,HOGAN VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00669697,HOLCOMB 4 CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00830844,HOLD THE HOUSE 2024,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00782177,HOLDEN FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00822031,HOLDEN HOGGATT,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00790469,HOLLAND FOR KANSAS,S,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00852087,HOLLIE FOR NEW HAMPSHIRE,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00865642,HOLLIMAN FOR SENATE,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00793778,HOLLISTER FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00845255,HOLLMAN FOR PRESIDENT,X,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00767798,HOLLY MCCORMACK FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00876698,HOLLYWOOD SMILES PAC INC,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00833129,HOLLYWOODDEMOCRATS.COM,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00776831,HOLNESS FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00810341,"HOME BUILDERS ASSOCIATION POLITICAL ACTION COMMITTEE, INC.",N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00169532,HOME FEDERAL BANK OF TENNESSEE PAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00853556,HOME OWNERS AMERICA STAND UP,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00390526,HOME SCHOOL LEGAL DEFENSE ASSOCIATION ACTION PAC,Q,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00742320,HOMELESS POOR HANDICAPPED CONSERVATIVE REPUBLICAN RICHARDPAULHOBBS@GMAIL.COM FOR PRESIDENT,P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00329631,HOMESTREET INC POLITICAL ACTION COMMITTEE (HOMESTREET PAC),Q,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00838201,HONEST GABE FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00851451,HONEST GOVERNMENT 24,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00794685,HONEY BADGER PAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00674291,HONOR AND PRINCIPLES PAC,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00797118,HONOR IN GOVERNMENT FUND,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00734558,HOOSIER CONSERVATIVE VOICES,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00774257,HOOSIER HONOR,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00691162,HOOSIER PAC,Q,R,0.0,1.0,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00812347,HOOSIER VALUES,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00869396,HOOSIERS FOR A SECURE BORDER,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00833343,HOOSIERS FOR COMMON SENSE PAC,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00746842,HOOSIERS FOR HANEEFAH,S,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00854919,HOOSIERS FOR INTEGRITY,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00583914,HOOSIERS FOR JIM PFAFF,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00778753,HOOSIERS FOR MATT FYFE,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00789974,HOPE & EMPOWERMENT PAC,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00555698,HOPE FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00856583,"HOPE FOR NEW JERSEY, INC.",N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00829952,HOPE IN ACTION PAC,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00763169,HOPE SPRINGS FROM FIELD PAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00877332,HOPKINS FOR CONGRESS 2024,H,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00639245,"HORIZON HEALTHCARE SERVICES, INC.-HORIZON BCBSNJ FEDERAL PAC INC.",N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00282863,HORMEL FOODS CORPORATION PAC: AKA HORMEL-PAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00424366,HORNBECK OFFSHORE SERVICES INC POLITICAL ACTION COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00836999,HORNING FOR SENATE,S,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00851477,HORSESHOE BEND CITIZENS UNITED PAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00725200,HORSFORD VICTORY FUND 2024,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00301325,HOSPAC - FEDERAL   THE POLITICAL ACTION COMMITTEE OF THE TEXAS HOSPITAL ASSOCIATION,Q,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00761247,HOT CAMPAIGN MERCH LLC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C90018011,HOTEL WORKERS FOR STRONGER COMMUNITIES,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00818062,HOUCHIN VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00851337,HOUCK FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00666321,HOULAHAN VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00717868,HOUSE CD6,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00831123,HOUSE CONSERVATIVE VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00803759,HOUSE CONSERVATIVES TRUST,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00867341,HOUSE DEMOCRATS,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00892323,HOUSE DISTRICT INDEPENDENT CMTE.,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00837492,HOUSE GOP BATTLEGROUND FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C90018763,HOUSE MAJORITY FORWARD,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00321596,HOUSE MAJORITY FUND,Q,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00480061,HOUSE MAJORITY TRUST,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00696856,HOUSE OF DAVID,P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00820613,HOUSE OF MELANIN,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00809418,HOUSE OF PRAYER SUPER PAC,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00861419,HOUSE REPRESENTATIVE QUINCI PRYCE,P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00462333,HOUSE SENATE VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00873406,HOUSE VICTORY PROJECT 2024,H,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00675165,HOUSE2020,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00675827,HOUSEHOLD & COMMERCIAL PRODUCTS ASSOCIATION INC POLITICAL ACTION COMMITTEE (HCP-PAC),N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00664219,HOUSLEY FOR SENATE COMMITTEE,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C90019019,HOUSTON DEMOCRATIC SOCIALISTS OF AMERIC,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00878983,HOUSTON FIRST CORPORATION,X,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00807313,HOUSTON FORWARD PAC,V,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00558288,HOUSTON LGBTQ+ POLITICAL CAUCUS POLITICAL ACTION COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00879007,HOUSTON NATIONAL CONVENTION HOST COMMITTEE 2028,X,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00850016,HOUSTONIANS FOR CLEAN WATER,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00829523,HOVDE FOR WI SENATE REPUBLICAN NOMINEE FUND 2024,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00870139,HOVDE FOR WISCONSIN,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00883041,HOVDE MCCORMICK VICTORY COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00875583,HOVDE VICTORY COMMITTEE,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00766261,HOWARD 2 CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00834325,HOWARD DOTSON FOR PRESIDENT,P,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00868620,HOWARD ENERGY PARTNERS USA PAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00807529,HOWARD L SPILLER FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00845313,HOWARD RUSSELL COHEN FOR PRESIDENT,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00717215,HOWARD STEELE FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00708024,HOWIE HAWKINS FOR OUR FUTURE,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00591180,HOWITT FOR PRESIDENT,P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00513002,HOYER'S MAJORITY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00858480,HPAC,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C90020264,HSLDA ACTION,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00788216,HUCKABEE FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00851469,HUDSON FOR HIGH QUALITY SCHOOLS,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00800375,HUDSON FOR US SENATE,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00872242,HUDSON VALLEY MAJORITY MAKERS,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00726828,HUDSON VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00663229,HUFFMAN 2018 CAMPAIGN COMMITTEE,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00696492,HUFFMAN FOR NC,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00828624,HUGO C AGUILAR,P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C70004569,HUMAN RIGHTS CAMPAIGN,C,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C90012626,HUMAN RIGHTS CAMPAIGN,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00649830,HUMAN RIGHTS COMMITTEE,P,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C90009358,HUMANE SOCIETY LEGISLATIVE FUND,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00752204,HUMANITARIAN PARTY NWO,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00678359,HUMANITY 2020,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00787374,HUMANITY FORWARD INC PAC   (MOVE HUMANITY FORWARD PAC),N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00582957,HUMANITY PARTY,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00891408,HUMBOLDT COUNTY DEMOCRATIC CENTRAL COMMITTEE,X,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00250993,HUMBOLDT COUNTY REPUBLICANS (FED),Y,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00785618,HUMPHREY FOR PRESIDENT OF THE UNITED STATES FREEDOM 2024,P,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00802488,HUNG CAO FOR VIRGINIA,S,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00824847,HUNGARIAN-AMERICAN FRIENDS OF FIDESZ,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00701003,HUNT FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00798306,HUNT FOR TX-38,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00775452,HUNTER AVERY CONGRESSIONAL COMMITTEE,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00729129,HUNTER DUNCAN COMMITTEE TO ELECT FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00214379,HUNTER ENGINEERING COMPANY PAC,Q,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00762815,HUNTER NATION ACTION INC.,O,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00803411,HUNTER WADE FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C90020017,"HUNTER, JAMES WORLDWIDE MR. III",I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00679852,HUNTERFORWYOMING,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C90018532,HUNTINGTON BEACH RESIDENTS FOR SAFE NEIGHBORHOODS IN SUPPORT OF BILLY O'CONNELL FOR HUNTINGTON BEACH CITY COUNCIL 2018,I,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00843540,"HURD FOR AMERICA, INC.",P,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00803841,HURLA FOR US SENATE,S,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00676874,HURLEY FOR NEVADA,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00873935,HYBRID THEORY,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00775528,HYDE FOR CONGRESS,H,R,0.0,1.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00762559,HYDE FOR SENATE,S,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00691576,HYDE-SMITH VICTORY FUND,N,Unknown,,,0,0,0.0,0.0,0,0,,unknown,,all_committees
2024,committee,C00734038,HYMAN FOR CONGRESS,H,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
2024,committee,C00826156,I AM AMERICA,P,D,1.0,0.0,0,0,0.0,0.0,0,0,,filed_committee_party,party_field,all_committees
